id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
14574,tt0914798,1.61062,12500000,20416563,The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,http://www.boyinthestripedpajamas.com/,Mark Herman,"Lines may divide us, but hope will unite us.",nationalism|concentration camp|world war ii|gas chamber|nazis,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",94,War|Drama,Miramax Films|BBC Films|Heyday Films,2008-05-07,746,7.6,2008,12659832.9226145,20677622.1147228
8885,tt1185616,0.630893,2000000,11125849,Vals Im Bashir,Ari Folman|Ron Ben-Yishai|Dror Harazi|Ronny Dayag,http://waltzwithbashir.com,Ari Folman,,israel|palestine|middle east|lebanon|nightmare,"Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.",90,Drama|Animation|War,Les Films d'Ici|Bridgit Folman Film Gang|Razor Film Produktion,2008-06-04,168,7.7,2008,2025573.26761833,11268111.156979
14073,tt0449994,0.389554,8376800,13000000,Jodhaa Akbar,Hrithik Roshan|Aishwarya Rai Bachchan|Sonu Sood|Kulbhushan Kharbanda|Rajesh Vivek,http://www.jodhaaakbar.com/,Ashutosh Gowariker,,wife husband relationship|emperor|hindu|marriage crisis|epic,"Jodhaa Akbar is a sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal Emperor, Akbar and a Rajput princess, Jodhaa.",213,Action|Adventure|Drama|Foreign|History,UTV Motion Pictures|Ashutosh Gowariker Productions Pvt. Ltd.,2008-02-15,48,7.8,2008,8483911.07409263,13166226.2395191
14301,tt1227926,0.352054,200000,3,Dr. Horrible's Sing-Along Blog,Neil Patrick Harris|Nathan Fillion|Felicia Day|Simon Helberg|Nick Towne,http://www.drhorrible.com,Joss Whedon,He has a Ph.D. in horribleness!,musical|supervillain,"Dr. Horrible, an aspiring supervillain with his own video blog, is attempting to join the prestigious Evil League of Evil (led by the legendary ""thoroughbred of sin"", Bad Horse), but his plans are usually foiled by the egotistical superhero Captain Hammer. Dr. Horrible's life is thrown for a loop when he falls in love with Penny, a beautiful and optimistic advocate for the homeless he meets at the laundromat.",42,Adventure|Action|Comedy|Science Fiction|Music,,2008-07-15,140,7.7,2008,202557.326761833,3.0383599014275
12445,tt1201607,5.711315,125000000,1327817822,Harry Potter and the Deathly Hallows: Part 2,Daniel Radcliffe|Rupert Grint|Emma Watson|Alan Rickman|Maggie Smith,http://www.harrypotter.com,David Yates,It all ends here.,self sacrifice|magic|frog|sorcerer|school,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",130,Adventure|Family|Fantasy,Warner Bros.|Heyday Films|Moving Picture Company (MPC),2011-07-07,3750,7.7,2011,121174755.323934,1287183997.56487
59440,tt1291584,1.246852,25000000,23057115,Warrior,Tom Hardy|Jennifer Morrison|Nick Nolte|Joel Edgerton|Frank Grillo,http://www.warriorfilm.com/index2.html,Gavin O'Connor,Fight for Family,bank|training|beating|teacher|mixed martial arts,"An ex-Marine haunted by a tragic past, Tommy Riordan (Tom Hardy) returns to his hometown of Pittsburgh and enlists his father (Nick Nolte), a recovering alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path toward the title prize, his brother Brendan (Joel Edgerton), a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense winner-take-all battle of their lives.",140,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,2011-09-09,768,7.6,2011,24234951.0647868,22351522.1488064
50014,tt1454029,1.105855,25000000,124272124,The Help,Emma Stone|Viola Davis|Octavia Spencer|Bryce Dallas Howard|Jessica Chastain,http://thehelpmovie.com/#/splash,Tate Taylor,Change begins with a whisper.,mississippi|based on novel|exploitation|racial segregation|racism,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",146,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,2011-08-09,1056,7.6,2011,24234951.0647868,120469153.754284
80379,tt2112999,0.331313,250000,1000000,Louis C.K.: Live at the Beacon Theater,Louis C.K.,https://buy.louisck.net/,Louis C.K.,Buy The Thing,stand-up,"Recorded November 10th, 2011 as part of the New York Comedy Festival, and only available for purchase online, Louis C.K. follows up his 2010 concert film Hilarious with a new hourâ€™s worth of shrewdly observed and periodically profane material. He starts with making his own kind of please-turn-off-your-cell-phone announcement, as well as a warning not to text or tweet during the show: â€œJust live your life,â€ he asks. Whether heâ€™s talking about a unique way to drop a rental car off at an airport or describing why a man in his 40s should not smoke dope, itâ€™s terrific, humane, carried-to-crazed-extremes stuff.",62,Comedy,,2011-12-10,47,7.9,2011,242349.510647868,969398.042591472
121,tt0167261,8.095275,79000000,926287400,The Lord of the Rings: The Two Towers,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,http://www.lordoftherings.net/,Peter Jackson,A New Power Is Rising.,elves|orcs|middle-earth (tolkien)|hobbits|based on novel,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",179,Adventure|Fantasy|Action,WingNut Films|New Line Cinema|The Saul Zaentz Company,2002-12-18,5114,7.8,2002,95768650.0960232,1122902454.41715
640,tt0264464,2.973115,52000000,352114312,Catch Me If You Can,Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen|Amy Adams,,Steven Spielberg,The true story of a real fake.,con man|biography|fbi agent|overhead camera shot|attempted jailbreak,"Frank W. Abagnale Jr. is a cunning con man â€“ posing as a doctor, lawyer and pilot all before turning 21. He's also a deft forger, and his work attracts the attention of FBI agent Carl Hanratty, who makes it his mission to put Frank behind bars. But Frank not only eludes capture, he revels in the pursuit, even taking time to taunt Carl by phone.",141,Drama|Crime,DreamWorks SKG|Kemp Company|Splendid Pictures,2002-12-25,2277,7.6,2002,63037592.4682684,426854586.57886
423,tt0253474,2.364204,35000000,120072577,The Pianist,Adrien Brody|Thomas Kretschmann|Frank Finlay|Maureen Lipman|Emilia Fox,http://www.thepianistmovie.com/,Roman Polanski,Music was his passion. Survival was his masterpiece.,individual|resistance|radio station|war crimes|loss of family,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,150,Drama|War,Bac Films|Canal+Polska|Heritage Films|Studio Babelsberg|Agencja Produkcji Filmowej,2002-09-24,938,7.9,2002,42429148.7767191,145559349.52963
680,tt0110912,8.09375399999999,8000000,213928762,Pulp Fiction,John Travolta|Samuel L. Jackson|Uma Thurman|Bruce Willis|Ving Rhames,,Quentin Tarantino,Just because you are a character doesn't mean you have character.,transporter|brothel|drug dealer|boxer|massage,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",154,Thriller|Crime,Miramax Films|A Band Apart|Jersey Films,1994-10-14,5343,8.1,1994,11768892.4927853,314713075.136581
278,tt0111161,7.192039,25000000,28341469,The Shawshank Redemption,Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler|Clancy Brown,,Frank Darabont,Fear can hold you prisoner. Hope can set you free.,prison|corruption|police brutality|prison cell|delinquent,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",142,Drama|Crime,Castle Rock Entertainment,1994-09-10,5754,8.4,1994,36777789.039954,41693462.7185759
13,tt0109830,6.715966,55000000,677945399,Forrest Gump,Tom Hanks|Robin Wright|Gary Sinise|Mykelti Williamson|Sally Field,,Robert Zemeckis,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",vietnam veteran|hippie|mentally disabled|running|based on novel,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",142,Comedy|Drama|Romance,Paramount Pictures,1994-07-06,4856,8.1,1994,80911135.8878989,997333314.601179
8587,tt0110357,4.78268799999999,45000000,788241776,The Lion King,Jonathan Taylor Thomas|Matthew Broderick|James Earl Jones|Jeremy Irons|Moira Kelly,http://movies.disney.com/the-lion-king,Roger Allers|Rob Minkoff,Life's greatest adventure is finding your place in the Circle of Life.,loss of parents|wild boar|uncle|shaman|redemption,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,89,Family|Animation|Drama,Walt Disney Pictures|Walt Disney Feature Animation,1994-06-23,3489,7.7,1994,66200020.2719173,1159591590.00826
68718,tt1853728,5.944518,100000000,425368238,Django Unchained,Jamie Foxx|Christoph Waltz|Leonardo DiCaprio|Kerry Washington|Samuel L. Jackson,http://unchainedmovie.com/,Quentin Tarantino,"Life, liberty and the pursuit of vengeance.",bounty hunter|hero|plantation|society|friendship,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",165,Drama|Western,Columbia Pictures|The Weinstein Company,2012-12-25,7375,7.7,2012,94974428.1352245,403991051.509381
84892,tt1659337,2.046884,13000000,33400000,The Perks of Being a Wallflower,Logan Lerman|Emma Watson|Ezra Miller|Paul Rudd|Nina Dobrev,http://perks-of-being-a-wallflower.com/,Stephen Chbosky,We are infinite.,shyness|secret|kiss|freshman|coming of age,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",102,Drama|Romance,Summit Entertainment|Mr. Mudd Production,2012-09-20,1727,7.6,2012,12346675.6575791,31721458.997165
83666,tt1748122,1.661091,16000000,68263166,Moonrise Kingdom,Bruce Willis|Edward Norton|Jared Gilman|Kara Hayward|Bill Murray,http://www.moonrisekingdom.com,Wes Anderson,A tormenting and surprising story of children and adults during the stormy days of the summer of 1965.,erection|new england|first love|eye patch|search party,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore â€“ and the peaceful island community is turned upside down in more ways than anyone can handle.",94,Comedy|Drama|Romance,Scott Rudin Productions|Indian Paintbrush|American Empirical Pictures|Moonrise,2012-05-16,976,7.6,2012,15195908.5016359,64832551.535499
122,tt0167260,7.122455,94000000,1118888979,The Lord of the Rings: The Return of the King,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,http://www.lordoftherings.net,Peter Jackson,The eye of the enemy is moving.,elves|orcs|middle-earth (tolkien)|based on novel|suspicion,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",201,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,2003-12-01,5636,7.9,2003,111423148.609557,1326278010.47567
24,tt0266697,6.174132,30000000,180949000,Kill Bill: Vol. 1,Uma Thurman|Lucy Liu|Vivica A. Fox|Daryl Hannah|David Carradine,http://www.miramax.com/movie/kill-bill-volume-1/,Quentin Tarantino,Go for the kill.,japan|coma|martial arts|kung fu|underworld,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle â€“ but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",111,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,2003-10-10,2932,7.6,2003,35560579.3434758,214488375.720753
489,tt0119217,2.202087,10000000,225933435,Good Will Hunting,Robin Williams|Matt Damon|Ben Affleck|Stellan SkarsgÃ¥rd|Minnie Driver,http://www.miramax.com/movie/good-will-hunting,Gus Van Sant,"Some people can never believe in themselves, until someone believes in them.",sex|baseball|boston|professor|m.i.t.,"Will Hunting, a janitor at MIT, has a gift for mathematics but needs help from a psychologist to find direction in his life.",126,Drama,Miramax Films|Lawrence Bender Productions|Be Gentlemen Limited Partnership,1997-12-05,1592,7.7,1997,13584603.2107209,306921606.651021
106646,tt0993846,4.877927,100000000,392000694,The Wolf of Wall Street,Leonardo DiCaprio|Jonah Hill|Margot Robbie|Kyle Chandler|Rob Reiner,http://www.thewolfofwallstreet.com/,Martin Scorsese,EARN. SPEND. PARTY.,corruption|sex|sexuality|bank|humor,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",180,Crime|Drama|Comedy,Paramount Pictures|Appian Way|EMJAG Productions|Red Granite Pictures|Sikelia Productions,2013-12-25,4027,7.9,2013,93603335.2740424,366925723.881393
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Adventure|Fantasy,WingNut Films|New Line Cinema|Metro-Goldwyn-Mayer (MGM),2013-12-11,2952,7.6,2013,234008338.185106,897094365.266423
152601,tt1798709,3.951582,23000000,47351251,Her,Joaquin Phoenix|Scarlett Johansson|Rooney Mara|Amy Adams|Olivia Wilde,http://www.herthemovie.com/,Spike Jonze,A Spike Jonze Love Story,artificial intelligence|computer|loneliness,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",126,Romance|Science Fiction|Drama,Annapurna Pictures,2013-12-18,2422,7.8,2013,21528767.1130297,44322350.2299834
76203,tt2024544,3.625529,20000000,187000000,12 Years a Slave,Chiwetel Ejiofor|Michael Fassbender|Lupita Nyong'o|Benedict Cumberbatch|Paul Dano,,Steve McQueen,The extraordinary true story of Solomon Northup,whip|slavery|plantation|night shift|kidnapping,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomonâ€™s chance meeting with a Canadian abolitionist will forever alter his life.",134,Drama|History,Plan B Entertainment|Regency Enterprises|River Road Entertainment|Film4|New Regency Pictures,2013-10-18,2241,7.9,2013,18720667.0548084,175038236.962459
96721,tt1979320,2.119986,38000000,90247624,Rush,Daniel BrÃ¼hl|Chris Hemsworth|Olivia Wilde|Alexandra Maria Lara|Natalie Dormer,,Ron Howard,Everyone's driven by something.,world champion|sport|racing car|formula 1|automobile racing,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,123,Drama|Action,Revolution Films|Working Title Films|Cross Creek Pictures|Exclusive Media Group|Double Negative,2013-09-02,1472,7.7,2013,35569267.4041361,84474786.0695772
146233,tt1392214,2.032167,46000000,122126687,Prisoners,Hugh Jackman|Jake Gyllenhaal|Paul Dano|Maria Bello|Melissa Leo,http://prisonersmovie.warnerbros.com/,Denis Villeneuve,Every moment matters.,pennsylvania|maze|vigilante|kidnapping|rural setting,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",153,Drama|Thriller|Crime,Alcon Entertainment|Madhouse Entertainment|8:38 Productions,2013-09-18,1826,7.8,2013,43057534.2260595,114314652.29169
152532,tt0790636,1.765514,5000000,55198285,Dallas Buyers Club,Matthew McConaughey|Jennifer Garner|Jared Leto|Denis O'Hare|Steve Zahn,,Jean-Marc VallÃ©e,Sometimes it takes a hustler to change the world,women|aids|biography|based on true story|hiv,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",117,Drama|History,Universal Studios|Universal Pictures|Voltage Pictures|Truth Entertainment,2013-09-07,1831,7.8,2013,4680166.76370212,51667435.7740715
109424,tt1535109,1.40572,55000000,95000000,Captain Phillips,Tom Hanks|Catherine Keener|Max Martini|Chris Mulkey|Yul Vazquez,http://www.captainphillipsmovie.com,Paul Greengrass,Out here survival is everything.,ship|hijacking|somalia|fisherman|blood,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",134,Action|Drama|Thriller,Columbia Pictures,2013-10-10,1729,7.7,2013,51481834.4007233,88923168.5103403
152742,tt1924396,0.873687999999999,13500000,19255873,La migliore offerta,Geoffrey Rush|Jim Sturgess|Sylvia Hoeks|Donald Sutherland|Maximilian Dirr,http://lamiglioreoffertailfilm.it,Giuseppe Tornatore,A Master of Possession. A Crime of Obsession,painting|auctioneer|confidence game|fine art|honey pot,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her familyâ€™s priceless art collection, Virgil allows himself to form an attachment to her â€“ and soon he is engulfed by a passion which will rock his bland existence to the core.",124,Drama|Romance|Crime|Mystery,Paco Cinematografica|Warner Bros.|Regione Lazio|Business Location Sudtirol Alto Adige|Friuli Venezia Giulia Film Commission,2013-01-01,389,7.7,2013,12636450.2619957,18024139.3641338
105,tt0088763,6.095293,19000000,381109762,Back to the Future,Michael J. Fox|Christopher Lloyd|Lea Thompson|Crispin Glover|Thomas F. Wilson,http://www.backtothefuture.com/movies/backtothefuture1,Robert Zemeckis,He's the only kid ever to get into trouble before he was born.,clock tower|car race|terrorist|delorean|lightning,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",116,Adventure|Comedy|Science Fiction|Family,Universal Pictures|Amblin Entertainment|U-Drive Productions,1985-07-03,3785,7.8,1985,38516154.993062,772572771.713735
2108,tt0088847,2.834739,1000000,51525171,The Breakfast Club,Emilio Estevez|Anthony Michael Hall|Judd Nelson|Molly Ringwald|Paul Gleason,,John Hughes,"They only met once, but it changed their lives forever.",high school|tardy hall|teenager|detention,"Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought.",97,Comedy|Drama,Universal Pictures|Channel Productions|A&M Films,1985-02-15,1139,7.6,1985,2027166.05226642,104450077.488422
752,tt0434409,3.617106,54000000,132511035,V for Vendetta,Natalie Portman|Hugo Weaving|Stephen Rea|Stephen Fry|John Hurt,http://vforvendetta.warnerbros.com/,James McTeigue,People should not be afraid of their governments. Governments should be afraid of their people.,detective|vatican|fascism|satanism|fascist,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",132,Action|Thriller|Fantasy,Studio Babelsberg|DC Comics|Virtual Studios|Anarchos Productions|Silver Pictures,2005-12-11,2670,7.6,2005,60294417.6413426,147956957.155121
4348,tt0414387,1.480854,28000000,121147947,Pride & Prejudice,Keira Knightley|Matthew Macfadyen|Rosamund Pike|Simon Woods|Donald Sutherland,http://www.prideandprejudicemovie.net/splash.html,Joe Wright,A romance ahead of its time.,bachelor|prejudice|suitor|georgian|pride,"Pride and Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and 5 daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",128,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,2005-09-16,749,7.6,2005,31263772.1103258,135269350.237208
1422,tt0407887,2.81975,90000000,289847354,The Departed,Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen,http://thedeparted.warnerbros.com/,Martin Scorsese,Lies. Betrayal. Sacrifice. How far will you take it?,undercover|boston|police|friends|mafia,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",151,Drama|Thriller|Crime,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment,2006-10-05,2635,7.7,2006,97350224.2462415,313518943.434219
1124,tt0482571,2.582095,40000000,109676311,The Prestige,Hugh Jackman|Christian Bale|Michael Caine|Scarlett Johansson|Andy Serkis,http://wwws.warnerbros.de/theprestige/,Christopher Nolan,Are You Watching Closely?,competition|secret|obsession|magic|dying and death,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",130,Drama|Mystery|Thriller,Touchstone Pictures|Syncopy,2006-10-19,2519,7.8,2006,43266766.3316629,118633483.003894
38,tt0338013,3.863377,20000000,72258126,Eternal Sunshine of the Spotless Mind,Jim Carrey|Kate Winslet|Elijah Wood|Mark Ruffalo|Kirsten Dunst,http://www.eternalsunshine.com,Michel Gondry,I already forget how I used to feel about you.,deja vu|lovesickness|jealousy|amnesia|loss of sense of reality,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",108,Science Fiction|Drama|Romance,Anonymous Content|This Is That Productions|Focus Features,2004-03-19,2012,7.8,2004,23088907.9962429,83418061.1597466
70,tt0405159,1.648554,30000000,216763646,Million Dollar Baby,Clint Eastwood|Hilary Swank|Morgan Freeman|Jay Baruchel|Mike Colter,http://www.milliondollarbaby-derfilm.de/,Clint Eastwood,"Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.",transporter|suicide attempt|strong woman|boxer|dying and death,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",132,Drama,Lakeshore Entertainment|Malpaso Productions|Epsilon Motion Pictures|Warner Bros.|Albert S. Ruddy Productions,2004-12-14,1355,7.6,2004,34633361.9943644,250241793.971209
238,tt0068646,5.738034,6000000,245066411,The Godfather,Marlon Brando|Al Pacino|James Caan|Richard S. Castellano|Robert Duvall,http://www.thegodfather.com/,Francis Ford Coppola,An offer you can't refuse.,italy|love at first sight|loss of father|patriarch|organized crime,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",175,Drama|Crime,Paramount Pictures|Alfran Productions,1972-03-15,3970,8.3,1972,31287365.5881737,1277913732.38977
551,tt0069113,0.321141,5000000,84563118,The Poseidon Adventure,Gene Hackman|Ernest Borgnine|Red Buttons|Carol Lynley|Roddy McDowall,,Ronald Neame|Irwin Allen,Who will survive-in one of the greatest escape adventures ever!,life and death|prostitute|new year's eve|sea|brother sister relationship,The Poseidon Adventure was one of the first Catastrophe films and began the Disaster Film genre. Director Neame tells the story of a group of people that must fight for their lives aboard a sinking ship. Based on the novel by Paul Gallico.,117,Action|Adventure,Twentieth Century Fox Film Corporation|Kent Productions,1972-12-01,144,7.7,1972,26072804.6568114,440959531.356979
1891,tt0080684,5.488441,18000000,538400000,The Empire Strikes Back,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,Irvin Kershner,The Adventure Continues...,rebel|asteroid|space battle|snow storm|space colony,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",124,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,1980-01-01,3954,8.0,1980,47628661.5525832,1424626187.77282
694,tt0081505,2.432001,19000000,44017374,The Shining,Jack Nicholson|Shelley Duvall|Danny Lloyd|Scatman Crothers|Barry Nelson,,Stanley Kubrick,A masterpiece of modern horror.,hotel|isolation|hotelier|colorado|maze,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",144,Horror|Thriller,Warner Bros.|Peregrine,1980-05-22,1894,7.9,1980,50274698.3055045,116471589.371082
1955,tt0080678,0.814856999999999,5000000,26010864,The Elephant Man,Anthony Hopkins|John Hurt|Anne Bancroft|John Gielgud|Wendy Hiller,,David Lynch,I am not an animal! I am a human being! I...am...a man!,exploitation|biography|hospital|curiosity|sideshow,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous facade, there is revealed a person of great intelligence and sensitivity. Based on the true story  of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",124,Drama|History,Brooksfilms,1980-10-03,329,7.6,1980,13230183.7646064,68825702.1192373
6977,tt0477348,2.730114,25000000,171600000,No Country for Old Men,Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald,,Joel Coen|Ethan Coen,There are no clean getaways.,texas|drug traffic|hitman|united statesâ€“mexico barrier|suspense,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",122,Crime|Drama|Thriller,Miramax Films|Scott Rudin Productions|Paramount Vantage|Mike Zoss Productions,2007-11-08,1706,7.6,2007,26291714.5657886,180466328.779573
